transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_mode
517,4/1/2024,C0057,P024,3,53,159,CARD
518,11/4/2024,C0098,P001,1,264,264,ONLINE
519,10/17/2024,C0084,P049,5,27,135,CARD
520,11/5/2024,C0090,P031,2,40,80,ONLINE
521,11/8/2024,C0022,P011,2,65,130,ONLINE
522,1/9/2024,C0092,P038,3,193,579,ONLINE
523,10/6/2024,C0013,P022,5,255,1275,CARD
524,4/20/2024,C0027,P009,3,232,696,ONLINE
525,7/19/2024,C0075,P008,5,420,2100,CARD
526,5/10/2024,C0057,P047,5,298,1490,CASH
527,9/14/2024,C0062,P020,5,308,1540,CARD
528,9/26/2024,C0079,P050,5,52,260,ONLINE
529,5/18/2024,C0026,P021,4,318,1272,CARD
530,6/14/2024,C0038,P006,2,449,898,CARD
531,6/14/2024,C0036,P017,4,446,1784,ONLINE
532,4/23/2024,C0029,P037,4,275,1100,CASH
533,3/19/2024,C0006,P009,3,180,540,CASH
534,9/2/2024,C0051,P003,2,334,668,ONLINE
535,6/15/2024,C0016,P004,4,409,1636,CASH
536,5/18/2024,C0090,P011,3,488,1464,CARD
537,3/5/2024,C0018,P006,2,270,540,ONLINE
538,10/6/2024,C0038,P035,5,72,360,CARD
539,7/8/2024,C0046,P019,3,80,240,CARD
540,9/7/2024,C0026,P048,2,150,300,ONLINE
541,6/10/2024,C0094,P031,3,298,894,CARD
542,9/17/2024,C0052,P030,3,203,609,ONLINE
543,10/30/2024,C0081,P019,1,414,414,CASH
544,12/17/2024,C0089,P017,3,462,1386,CARD
545,8/31/2024,C0022,P003,2,448,896,ONLINE
546,6/11/2024,C0021,P040,5,263,1315,CASH
547,2/21/2024,C0074,P002,4,206,824,CASH
548,6/3/2024,C0082,P022,1,295,295,CARD
549,4/22/2024,C0040,P028,4,293,1172,ONLINE
550,8/28/2024,C0042,P045,2,259,518,CARD
551,3/31/2024,C0005,P014,1,329,329,CASH
552,11/18/2024,C0002,P014,2,365,730,CARD
553,1/27/2024,C0026,P018,5,97,485,CARD
554,2/23/2024,C0040,P037,1,201,201,CASH
555,3/14/2024,C0071,P022,1,179,179,CASH
556,3/31/2024,C0056,P009,2,388,776,CARD
557,10/25/2024,C0015,P034,2,402,804,ONLINE
558,12/23/2024,C0098,P025,1,88,88,CASH
559,9/15/2024,C0044,P026,3,466,1398,CARD
560,5/15/2024,C0027,P048,4,230,920,ONLINE
561,12/28/2024,C0044,P027,2,206,412,ONLINE
562,12/7/2024,C0055,P020,2,95,190,ONLINE
563,7/14/2024,C0051,P001,4,494,1976,CASH
564,12/25/2024,C0080,P028,1,180,180,CARD
565,12/16/2024,C0059,P048,1,442,442,ONLINE
566,10/3/2024,C0048,P043,3,369,1107,CASH
567,3/1/2024,C0069,P030,1,89,89,ONLINE
568,2/12/2024,C0042,P001,4,58,232,CASH
569,8/29/2024,C0015,P050,1,342,342,CARD
570,4/22/2024,C0080,P039,3,32,96,CARD
571,7/3/2024,C0021,P007,3,159,477,CASH
572,5/31/2024,C0037,P033,2,282,564,ONLINE
573,5/21/2024,C0070,P019,3,237,711,CASH
574,9/13/2024,C0053,P050,1,424,424,CASH
575,9/25/2024,C0081,P010,5,228,1140,CARD
576,1/10/2024,C0071,P010,1,420,420,ONLINE
577,1/3/2024,C0046,P043,2,260,520,CASH
578,2/22/2024,C0026,P036,2,472,944,CARD
579,9/3/2024,C0058,P015,3,408,1224,CARD
580,5/26/2024,C0069,P005,1,217,217,CASH
581,12/29/2024,C0084,P002,5,436,2180,CASH
582,3/31/2024,C0032,P018,4,206,824,ONLINE
583,10/26/2024,C0055,P049,4,417,1668,ONLINE
584,1/29/2024,C0048,P036,2,327,654,CASH
585,12/9/2024,C0055,P002,2,255,510,ONLINE
586,11/24/2024,C0056,P031,4,299,1196,CASH
587,7/16/2024,C0032,P045,4,341,1364,CARD
588,5/18/2024,C0062,P006,3,30,90,CASH
589,12/16/2024,C0030,P026,3,367,1101,CARD
590,11/13/2024,C0038,P023,3,208,624,CARD
591,5/17/2024,C0011,P045,5,218,1090,CARD
592,9/27/2024,C0037,P010,3,322,966,CASH
593,5/2/2024,C0078,P038,4,67,268,CASH
594,6/7/2024,C0050,P018,5,441,2205,CARD
595,5/25/2024,C0094,P018,4,280,1120,CARD
596,8/7/2024,C0057,P001,1,89,89,ONLINE
597,9/25/2024,C0006,P011,1,35,35,CASH
598,4/26/2024,C0087,P007,1,73,73,CARD
599,3/21/2024,C0032,P032,5,31,155,ONLINE
600,2/14/2024,C0037,P027,4,78,312,ONLINE
601,11/2/2024,C0081,P010,1,60,60,CARD
602,2/21/2024,C0008,P045,3,457,1371,CARD
603,3/21/2024,C0090,P005,4,308,1232,CARD
604,3/3/2024,C0085,P024,2,393,786,CASH
605,11/16/2024,C0044,P050,3,352,1056,CASH
606,8/13/2024,C0078,P040,3,343,1029,ONLINE
607,12/4/2024,C0080,P033,4,59,236,CASH
608,10/26/2024,C0054,P018,2,174,348,ONLINE
609,7/4/2024,C0040,P030,1,133,133,CARD
610,2/8/2024,C0069,P013,5,44,220,CARD
611,8/10/2024,C0002,P050,5,496,2480,ONLINE
612,1/27/2024,C0085,P045,1,216,216,ONLINE
613,10/23/2024,C0092,P031,2,302,604,ONLINE
614,7/11/2024,C0076,P048,5,234,1170,ONLINE
615,10/27/2024,C0060,P001,4,87,348,CASH
616,8/10/2024,C0052,P006,4,381,1524,CASH
617,7/5/2024,C0034,P003,5,109,545,CASH
618,4/18/2024,C0054,P003,1,57,57,CARD
619,9/20/2024,C0054,P021,5,443,2215,ONLINE
620,6/18/2024,C0051,P006,5,71,355,CASH
621,3/5/2024,C0016,P009,3,363,1089,CASH
622,12/29/2024,C0034,P025,4,378,1512,CASH
623,6/27/2024,C0004,P008,1,412,412,ONLINE
624,5/16/2024,C0014,P043,1,215,215,ONLINE
625,3/8/2024,C0088,P014,5,173,865,CASH
626,1/14/2024,C0002,P013,1,375,375,ONLINE
627,12/31/2024,C0073,P046,5,41,205,CASH
628,3/18/2024,C0048,P040,5,279,1395,CASH
629,3/27/2024,C0001,P022,4,220,880,CASH
630,7/19/2024,C0096,P046,1,208,208,CARD
631,5/8/2024,C0040,P007,3,258,774,CARD
632,4/22/2024,C0086,P046,4,89,356,CARD
633,6/15/2024,C0028,P018,3,182,546,ONLINE
634,12/10/2024,C0097,P008,2,281,562,CASH
635,1/23/2024,C0087,P004,3,436,1308,CARD
636,1/25/2024,C0069,P013,1,167,167,CASH
637,4/27/2024,C0020,P044,4,365,1460,ONLINE
638,1/22/2024,C0068,P043,1,425,425,CASH
639,6/19/2024,C0094,P047,5,484,2420,CARD
640,8/24/2024,C0072,P015,1,177,177,CASH
641,1/8/2024,C0092,P002,3,257,771,ONLINE
642,8/14/2024,C0042,P008,2,23,46,ONLINE
643,10/26/2024,C0084,P028,5,382,1910,CASH
644,4/4/2024,C0002,P021,5,161,805,CASH
645,5/27/2024,C0034,P023,4,262,1048,CASH
646,11/27/2024,C0007,P026,4,245,980,CASH
647,6/28/2024,C0086,P021,5,440,2200,CARD
648,4/21/2024,C0098,P030,1,422,422,CASH
649,5/8/2024,C0013,P037,3,254,762,CASH
650,11/7/2024,C0051,P020,1,333,333,CARD
651,9/23/2024,C0098,P044,4,241,964,CARD
652,5/7/2024,C0079,P050,2,83,166,ONLINE
653,10/21/2024,C0012,P037,1,222,222,CARD
654,10/11/2024,C0001,P032,2,495,990,CARD
655,5/11/2024,C0083,P001,3,477,1431,CARD
656,10/11/2024,C0031,P016,5,400,2000,CASH
657,12/18/2024,C0027,P025,1,57,57,CASH
658,8/12/2024,C0089,P028,2,109,218,ONLINE
659,1/19/2024,C0022,P013,1,270,270,ONLINE
660,3/13/2024,C0021,P019,3,173,519,CASH
661,6/22/2024,C0020,P020,1,497,497,CASH
662,9/6/2024,C0053,P004,3,211,633,CARD
663,1/11/2024,C0067,P047,5,247,1235,ONLINE
664,5/17/2024,C0054,P035,2,190,380,CASH
665,11/26/2024,C0008,P008,5,193,965,CARD
666,9/28/2024,C0078,P046,4,357,1428,CASH
667,5/29/2024,C0055,P006,3,189,567,CARD
668,5/21/2024,C0091,P028,1,243,243,CASH
669,10/31/2024,C0036,P024,4,41,164,ONLINE
670,9/26/2024,C0011,P002,2,494,988,CARD
671,6/3/2024,C0086,P009,4,499,1996,CASH
672,7/23/2024,C0027,P002,5,340,1700,CARD
673,2/6/2024,C0083,P028,5,431,2155,CASH
674,5/27/2024,C0002,P012,3,145,435,ONLINE
675,1/15/2024,C0091,P006,1,464,464,ONLINE
676,8/19/2024,C0047,P037,4,449,1796,CARD
677,6/21/2024,C0097,P033,3,433,1299,CASH
678,9/4/2024,C0085,P031,1,184,184,CARD
679,7/22/2024,C0058,P044,4,289,1156,ONLINE
680,3/4/2024,C0029,P041,3,35,105,ONLINE
681,11/30/2024,C0064,P037,3,160,480,CASH
682,10/8/2024,C0037,P004,4,432,1728,CASH
683,8/24/2024,C0022,P017,1,369,369,CARD
684,12/10/2024,C0015,P036,2,330,660,ONLINE
685,6/22/2024,C0015,P008,1,71,71,ONLINE
686,5/3/2024,C0008,P030,4,278,1112,CASH
687,3/29/2024,C0017,P031,1,186,186,CASH
688,10/10/2024,C0048,P042,1,189,189,CARD
689,8/9/2024,C0049,P024,2,242,484,ONLINE
690,5/16/2024,C0084,P008,2,435,870,CARD
691,3/23/2024,C0047,P003,4,116,464,CASH
692,2/6/2024,C0051,P004,4,68,272,CASH
693,5/23/2024,C0024,P005,3,194,582,CASH
694,6/28/2024,C0090,P006,1,107,107,ONLINE
695,12/1/2024,C0033,P015,4,391,1564,CARD
696,6/5/2024,C0006,P005,1,452,452,ONLINE
697,3/19/2024,C0096,P024,5,369,1845,CARD
698,6/25/2024,C0097,P004,4,310,1240,CASH
699,3/8/2024,C0038,P018,4,140,560,ONLINE
700,1/30/2024,C0068,P016,1,312,312,CASH
701,2/20/2024,C0036,P041,1,328,328,CASH
702,10/16/2024,C0022,P041,4,65,260,CARD
703,2/8/2024,C0025,P008,3,215,645,CARD
704,10/25/2024,C0017,P011,3,434,1302,CARD
705,9/19/2024,C0036,P008,4,292,1168,CASH
706,12/25/2024,C0032,P033,3,164,492,CASH
707,2/1/2024,C0001,P049,3,254,762,CARD
708,10/22/2024,C0073,P034,1,22,22,ONLINE
709,6/27/2024,C0085,P033,5,104,520,ONLINE
710,2/24/2024,C0037,P011,4,436,1744,ONLINE
711,7/2/2024,C0046,P017,1,228,228,CARD
712,9/10/2024,C0002,P008,4,64,256,CASH
713,5/11/2024,C0002,P037,5,27,135,CARD
714,3/1/2024,C0010,P037,2,326,652,ONLINE
715,3/1/2024,C0081,P047,1,157,157,ONLINE
716,11/10/2024,C0087,P013,2,256,512,CARD
717,9/26/2024,C0026,P009,5,169,845,ONLINE
718,3/17/2024,C0099,P041,2,458,916,CARD
719,12/5/2024,C0033,P021,2,325,650,ONLINE
720,7/19/2024,C0086,P048,5,275,1375,CARD
721,9/13/2024,C0030,P016,4,234,936,CARD
722,5/27/2024,C0010,P037,2,425,850,ONLINE
723,4/16/2024,C0078,P008,3,62,186,CARD
724,7/26/2024,C0010,P015,4,462,1848,CASH
725,4/27/2024,C0077,P016,3,364,1092,ONLINE
726,4/14/2024,C0023,P029,1,46,46,ONLINE
727,5/3/2024,C0050,P024,4,292,1168,ONLINE
728,4/30/2024,C0068,P013,2,472,944,ONLINE
729,9/19/2024,C0074,P009,2,450,900,CARD
730,1/6/2024,C0100,P004,2,447,894,ONLINE
731,2/13/2024,C0012,P050,4,68,272,CASH
732,2/4/2024,C0091,P027,5,384,1920,ONLINE
733,1/28/2024,C0076,P011,5,231,1155,ONLINE
734,4/6/2024,C0032,P032,5,404,2020,CARD
735,1/13/2024,C0085,P036,1,362,362,CASH
736,2/19/2024,C0051,P030,4,389,1556,CARD
737,10/19/2024,C0044,P021,4,101,404,ONLINE
738,10/26/2024,C0004,P012,5,134,670,CARD
739,10/28/2024,C0055,P034,3,350,1050,CARD
740,2/13/2024,C0020,P049,5,293,1465,CARD
741,2/4/2024,C0027,P042,5,384,1920,CARD
742,6/25/2024,C0097,P022,3,382,1146,CARD
743,11/22/2024,C0001,P038,1,29,29,CARD
744,2/6/2024,C0020,P037,4,430,1720,CARD
745,1/9/2024,C0024,P046,3,286,858,CARD
746,8/30/2024,C0084,P045,4,371,1484,CARD
747,5/26/2024,C0073,P034,3,387,1161,ONLINE
748,12/27/2024,C0065,P012,5,337,1685,ONLINE
749,6/30/2024,C0034,P021,1,53,53,CASH
750,8/1/2024,C0051,P015,1,209,209,ONLINE
751,3/5/2024,C0029,P030,3,366,1098,ONLINE
752,1/21/2024,C0023,P009,1,240,240,CASH
753,3/1/2024,C0028,P008,2,395,790,ONLINE
754,4/10/2024,C0067,P047,4,481,1924,ONLINE
755,12/5/2024,C0067,P044,1,264,264,ONLINE
756,1/9/2024,C0049,P042,4,46,184,CARD
757,4/17/2024,C0047,P032,4,146,584,CARD
758,10/2/2024,C0033,P030,5,301,1505,CASH
759,3/19/2024,C0076,P018,1,435,435,ONLINE
760,7/23/2024,C0019,P036,4,22,88,ONLINE
761,5/22/2024,C0091,P038,4,409,1636,CASH
762,3/4/2024,C0028,P042,2,26,52,CASH
763,9/16/2024,C0016,P030,3,60,180,ONLINE
764,1/18/2024,C0018,P005,5,76,380,ONLINE
765,11/2/2024,C0031,P040,1,91,91,ONLINE
766,1/28/2024,C0022,P014,2,174,348,CASH
767,4/17/2024,C0088,P022,3,31,93,CASH
768,3/30/2024,C0095,P030,2,330,660,CARD
769,8/15/2024,C0020,P017,2,130,260,CASH
770,6/17/2024,C0026,P037,2,183,366,ONLINE
771,2/27/2024,C0006,P017,5,432,2160,CASH
772,6/10/2024,C0037,P013,3,165,495,ONLINE
773,2/6/2024,C0050,P004,3,57,171,CARD
774,12/15/2024,C0032,P049,4,281,1124,ONLINE
775,1/13/2024,C0082,P046,4,410,1640,CARD
776,3/29/2024,C0094,P009,1,144,144,ONLINE
777,8/28/2024,C0080,P025,1,344,344,CASH
778,6/30/2024,C0086,P038,4,314,1256,CARD
779,12/16/2024,C0005,P011,1,176,176,ONLINE
780,8/30/2024,C0047,P011,3,399,1197,CARD
781,3/31/2024,C0095,P012,1,389,389,ONLINE
782,1/17/2024,C0027,P017,4,168,672,ONLINE
783,12/8/2024,C0093,P043,1,421,421,ONLINE
784,3/25/2024,C0043,P046,3,177,531,CASH
785,4/10/2024,C0043,P036,3,494,1482,CARD
786,4/26/2024,C0055,P021,3,326,978,CASH
787,3/6/2024,C0031,P010,1,470,470,CASH
788,2/16/2024,C0067,P004,1,197,197,CASH
789,6/25/2024,C0078,P045,5,338,1690,CASH
790,4/17/2024,C0061,P002,4,238,952,CASH
791,10/10/2024,C0096,P042,3,313,939,ONLINE
792,8/15/2024,C0094,P010,1,170,170,CASH
793,2/18/2024,C0006,P016,4,305,1220,ONLINE
794,11/19/2024,C0077,P019,5,177,885,CASH
795,8/30/2024,C0092,P040,5,424,2120,CARD
796,11/8/2024,C0063,P004,4,272,1088,CARD
797,6/1/2024,C0041,P046,4,171,684,ONLINE
798,11/21/2024,C0087,P046,4,133,532,CARD
799,4/6/2024,C0017,P042,1,66,66,CARD
800,6/20/2024,C0071,P015,5,355,1775,CASH
801,9/9/2024,C0051,P005,2,57,114,ONLINE
802,9/10/2024,C0024,P009,3,301,903,CASH
803,1/20/2024,C0036,P009,1,240,240,CASH
804,9/2/2024,C0054,P008,5,183,915,ONLINE
805,8/8/2024,C0002,P031,2,66,132,CASH
806,8/25/2024,C0053,P042,1,307,307,CASH
807,10/19/2024,C0021,P013,4,289,1156,CARD
808,11/20/2024,C0028,P015,3,249,747,ONLINE
809,11/6/2024,C0025,P009,5,141,705,ONLINE
810,5/25/2024,C0055,P009,5,433,2165,ONLINE
811,10/19/2024,C0059,P029,4,268,1072,CARD
812,4/11/2024,C0036,P014,4,409,1636,ONLINE
813,6/12/2024,C0018,P049,2,314,628,ONLINE
814,11/26/2024,C0035,P017,3,223,669,ONLINE
815,3/22/2024,C0093,P005,5,422,2110,CARD
816,1/20/2024,C0008,P013,2,55,110,ONLINE
817,8/25/2024,C0097,P048,3,417,1251,ONLINE
818,9/6/2024,C0056,P029,2,120,240,CASH
819,7/1/2024,C0077,P010,3,382,1146,CARD
820,9/9/2024,C0060,P036,5,419,2095,CASH
821,7/1/2024,C0036,P044,2,383,766,CASH
822,3/20/2024,C0080,P038,1,159,159,ONLINE
823,3/29/2024,C0037,P025,1,216,216,CASH
824,3/12/2024,C0052,P006,2,367,734,CASH
825,6/21/2024,C0070,P036,4,203,812,CARD
826,6/28/2024,C0044,P023,2,83,166,CASH
827,9/15/2024,C0035,P044,5,23,115,CASH
828,4/6/2024,C0045,P010,4,416,1664,CASH
829,8/26/2024,C0027,P020,1,80,80,CARD
830,5/8/2024,C0084,P039,5,450,2250,CASH
831,6/25/2024,C0066,P011,2,77,154,ONLINE
832,8/9/2024,C0095,P029,5,83,415,ONLINE
833,7/21/2024,C0034,P026,5,170,850,ONLINE
834,10/17/2024,C0070,P039,1,57,57,ONLINE
835,7/8/2024,C0093,P007,4,43,172,CARD
836,2/4/2024,C0057,P011,2,222,444,CARD
837,6/2/2024,C0011,P021,1,303,303,CARD
838,8/7/2024,C0077,P033,2,40,80,CASH
839,9/8/2024,C0061,P041,4,492,1968,ONLINE
840,3/28/2024,C0071,P022,5,32,160,ONLINE
841,1/20/2024,C0043,P025,2,404,808,ONLINE
842,2/22/2024,C0060,P004,3,203,609,ONLINE
843,5/22/2024,C0017,P023,5,31,155,ONLINE
844,5/4/2024,C0046,P024,1,351,351,ONLINE
845,9/11/2024,C0038,P008,2,215,430,ONLINE
846,6/23/2024,C0005,P035,5,125,625,CASH
847,7/4/2024,C0025,P044,2,258,516,CASH
848,6/19/2024,C0065,P027,3,424,1272,CASH
849,8/28/2024,C0060,P039,3,54,162,CASH
850,1/1/2024,C0051,P012,2,385,770,CASH
851,10/15/2024,C0034,P035,1,249,249,ONLINE
852,3/10/2024,C0052,P015,1,93,93,CASH
853,8/31/2024,C0085,P004,3,158,474,CASH
854,3/31/2024,C0022,P038,2,97,194,CARD
855,11/13/2024,C0006,P008,4,500,2000,CARD
856,7/11/2024,C0056,P050,2,74,148,CASH
857,9/13/2024,C0062,P028,1,186,186,CARD
858,11/27/2024,C0015,P043,4,101,404,ONLINE
859,11/16/2024,C0036,P008,2,88,176,ONLINE
860,5/26/2024,C0008,P041,4,440,1760,CARD
861,1/20/2024,C0050,P029,2,446,892,ONLINE
862,11/16/2024,C0065,P007,4,200,800,CARD
863,5/22/2024,C0013,P033,5,493,2465,CARD
864,8/8/2024,C0016,P015,1,383,383,CASH
865,5/12/2024,C0087,P021,3,116,348,CASH
866,3/31/2024,C0075,P022,2,262,524,CARD
867,11/21/2024,C0022,P022,4,140,560,CARD
868,10/6/2024,C0098,P038,5,64,320,CASH
869,5/8/2024,C0042,P021,5,82,410,ONLINE
870,3/4/2024,C0004,P025,3,22,66,CARD
871,10/1/2024,C0066,P042,3,144,432,CARD
872,5/16/2024,C0041,P041,2,178,356,CARD
873,8/4/2024,C0045,P002,3,489,1467,ONLINE
874,2/24/2024,C0074,P037,5,484,2420,CARD
875,4/5/2024,C0034,P040,3,409,1227,CASH
876,3/2/2024,C0054,P012,2,442,884,CARD
877,1/19/2024,C0021,P014,3,34,102,CARD
878,3/3/2024,C0041,P008,2,485,970,CASH
879,5/20/2024,C0059,P033,5,160,800,CASH
880,10/4/2024,C0069,P037,2,124,248,CASH
881,7/4/2024,C0039,P010,4,117,468,ONLINE
882,2/11/2024,C0039,P007,1,374,374,CARD
883,8/18/2024,C0034,P010,3,166,498,ONLINE
884,12/12/2024,C0066,P049,4,437,1748,CARD
885,4/20/2024,C0027,P019,2,112,224,ONLINE
886,3/6/2024,C0056,P043,2,114,228,ONLINE
887,1/24/2024,C0033,P026,4,370,1480,ONLINE
888,1/16/2024,C0045,P041,3,340,1020,ONLINE
889,6/7/2024,C0099,P029,5,433,2165,CARD
890,12/23/2024,C0012,P036,5,210,1050,CARD
891,4/11/2024,C0095,P050,2,243,486,CARD
892,8/3/2024,C0065,P012,2,41,82,CARD
893,12/24/2024,C0022,P032,2,460,920,CARD
894,5/27/2024,C0059,P002,2,297,594,ONLINE
895,9/29/2024,C0094,P005,3,132,396,CARD
896,12/2/2024,C0032,P017,4,280,1120,CARD
897,11/28/2024,C0061,P045,4,435,1740,ONLINE
898,9/13/2024,C0013,P018,1,136,136,CARD
899,11/13/2024,C0075,P049,3,292,876,CARD
900,9/20/2024,C0072,P044,5,321,1605,CARD
901,3/29/2024,C0097,P024,2,230,460,CARD
902,12/14/2024,C0030,P023,1,133,133,ONLINE
903,4/16/2024,C0062,P020,1,433,433,ONLINE
904,9/5/2024,C0069,P006,1,431,431,ONLINE
905,10/27/2024,C0024,P040,5,499,2495,CARD
906,1/18/2024,C0056,P040,2,162,324,ONLINE
907,10/2/2024,C0004,P040,2,230,460,CASH
908,10/7/2024,C0016,P017,3,493,1479,ONLINE
909,3/22/2024,C0044,P045,1,464,464,CASH
910,5/23/2024,C0014,P043,1,290,290,ONLINE
911,6/18/2024,C0016,P044,1,123,123,CASH
912,9/13/2024,C0017,P011,3,61,183,CARD
913,5/1/2024,C0083,P038,2,392,784,CASH
914,3/1/2024,C0050,P040,1,462,462,ONLINE
915,9/16/2024,C0038,P035,1,443,443,CARD
916,1/14/2024,C0018,P035,5,73,365,CARD
917,9/18/2024,C0084,P010,4,213,852,ONLINE
918,1/18/2024,C0077,P005,1,245,245,ONLINE
919,9/30/2024,C0006,P001,1,107,107,CASH
920,8/10/2024,C0033,P033,5,452,2260,ONLINE
921,2/14/2024,C0034,P021,1,446,446,CASH
922,3/28/2024,C0021,P009,2,156,312,CASH
923,11/20/2024,C0002,P003,4,446,1784,ONLINE
924,6/9/2024,C0014,P033,2,134,268,CASH
925,5/4/2024,C0085,P024,3,437,1311,CARD
926,9/12/2024,C0002,P002,5,427,2135,ONLINE
927,7/2/2024,C0037,P018,1,30,30,CARD
928,12/24/2024,C0003,P018,1,441,441,CARD
929,7/7/2024,C0044,P027,5,364,1820,CASH
930,12/18/2024,C0062,P038,2,192,384,ONLINE
931,11/29/2024,C0088,P035,5,58,290,ONLINE
932,5/31/2024,C0024,P041,5,303,1515,CARD
933,11/11/2024,C0072,P040,1,36,36,ONLINE
934,3/26/2024,C0021,P022,3,248,744,CARD
935,5/7/2024,C0031,P048,5,153,765,ONLINE
936,5/24/2024,C0029,P029,5,231,1155,CASH
937,3/11/2024,C0012,P017,2,69,138,CARD
938,11/24/2024,C0100,P018,1,426,426,ONLINE
939,11/27/2024,C0088,P020,2,20,40,CARD
940,4/15/2024,C0088,P022,4,212,848,ONLINE
941,11/10/2024,C0067,P012,3,493,1479,CASH
942,10/28/2024,C0023,P034,3,314,942,CASH
943,3/23/2024,C0083,P038,5,126,630,CASH
944,2/25/2024,C0075,P026,1,66,66,ONLINE
945,11/9/2024,C0088,P002,5,195,975,ONLINE
946,5/15/2024,C0080,P038,2,55,110,CARD
947,9/10/2024,C0045,P029,3,108,324,ONLINE
948,6/15/2024,C0022,P044,1,116,116,CASH
949,4/29/2024,C0050,P004,3,321,963,CASH
950,4/29/2024,C0077,P019,4,111,444,ONLINE
951,12/31/2024,C0083,P043,4,180,720,CASH
952,3/5/2024,C0063,P027,4,397,1588,CARD
953,10/18/2024,C0048,P030,4,210,840,CASH
954,1/17/2024,C0035,P020,4,480,1920,CARD
955,5/16/2024,C0090,P015,2,419,838,CASH
956,3/12/2024,C0050,P004,5,280,1400,CARD
957,4/23/2024,C0075,P024,5,147,735,CASH
958,2/29/2024,C0084,P023,1,404,404,CASH
959,9/30/2024,C0052,P045,3,66,198,ONLINE
960,5/24/2024,C0063,P011,5,401,2005,ONLINE
961,8/19/2024,C0020,P016,3,127,381,CASH
962,7/27/2024,C0019,P031,2,452,904,CARD
963,7/17/2024,C0036,P045,4,153,612,CASH
964,5/3/2024,C0009,P015,3,444,1332,CARD
965,10/19/2024,C0027,P024,5,266,1330,CASH
966,7/21/2024,C0079,P046,1,138,138,ONLINE
967,3/29/2024,C0031,P027,4,311,1244,CARD
968,1/27/2024,C0073,P035,3,186,558,CASH
969,6/28/2024,C0035,P044,2,216,432,CARD
970,6/7/2024,C0060,P024,5,67,335,ONLINE
971,7/29/2024,C0073,P046,1,92,92,CARD
972,3/17/2024,C0046,P037,3,105,315,ONLINE
973,2/11/2024,C0014,P020,1,103,103,CASH
974,12/15/2024,C0009,P020,3,500,1500,CARD
975,1/10/2024,C0024,P047,1,374,374,CASH
976,10/17/2024,C0005,P024,4,426,1704,CARD
977,4/20/2024,C0059,P033,2,470,940,ONLINE
978,6/12/2024,C0026,P002,3,279,837,CARD
979,6/15/2024,C0077,P025,4,379,1516,CARD
980,2/14/2024,C0037,P012,2,86,172,ONLINE
981,9/6/2024,C0004,P042,1,257,257,CASH
982,3/6/2024,C0016,P036,1,422,422,CARD
983,11/15/2024,C0001,P041,2,31,62,ONLINE
984,1/9/2024,C0070,P007,2,134,268,CASH
985,3/6/2024,C0047,P020,1,417,417,ONLINE
986,7/25/2024,C0043,P029,4,196,784,CASH
987,3/18/2024,C0005,P013,5,359,1795,CARD
988,4/14/2024,C0071,P016,1,96,96,CASH
989,5/28/2024,C0064,P040,5,489,2445,ONLINE
990,5/22/2024,C0084,P003,2,481,962,ONLINE
991,9/18/2024,C0091,P010,1,429,429,CASH
992,1/24/2024,C0088,P038,2,402,804,CASH
993,9/5/2024,C0092,P027,4,196,784,ONLINE
994,10/30/2024,C0057,P036,5,20,100,CARD
995,4/7/2024,C0090,P040,3,464,1392,ONLINE
996,10/4/2024,C0066,P033,1,245,245,CARD
997,11/29/2024,C0094,P025,4,354,1416,CARD
998,12/18/2024,C0088,P026,5,373,1865,ONLINE
999,7/27/2024,C0018,P038,1,292,292,ONLINE
1000,1/18/2024,C0069,P017,5,225,1125,CASH
1001,6/6/2024,C0072,P029,3,288,864,ONLINE
1002,8/2/2024,C0099,P016,1,269,269,CASH
1003,7/28/2024,C0059,P044,4,387,1548,ONLINE
1004,5/2/2024,C0050,P045,2,311,622,CARD
1005,1/6/2024,C0045,P034,1,119,119,CASH
1006,9/29/2024,C0095,P010,5,355,1775,CARD
1007,10/25/2024,C0052,P046,4,104,416,CARD
1008,6/12/2024,C0044,P038,1,414,414,CARD
1009,1/27/2024,C0014,P004,2,162,324,ONLINE
1010,6/7/2024,C0056,P029,2,402,804,ONLINE
1011,5/26/2024,C0072,P017,1,140,140,CARD
1012,10/27/2024,C0049,P026,5,262,1310,CASH
1013,8/26/2024,C0004,P034,2,494,988,ONLINE
1014,2/5/2024,C0042,P048,3,150,450,CARD
1015,3/20/2024,C0030,P006,4,51,204,CARD
1016,4/3/2024,C0035,P046,2,118,236,CARD
1017,1/17/2024,C0012,P008,4,447,1788,CASH
1018,8/12/2024,C0073,P043,5,31,155,ONLINE
1019,11/7/2024,C0001,P033,1,365,365,CARD
1020,8/16/2024,C0084,P036,4,246,984,ONLINE
1021,3/25/2024,C0012,P003,2,395,790,CARD
1022,8/18/2024,C0012,P034,1,420,420,CARD
1023,6/17/2024,C0083,P033,1,48,48,ONLINE
1024,12/30/2024,C0021,P017,5,479,2395,CASH
1025,3/16/2024,C0041,P004,2,117,234,CASH
1026,10/22/2024,C0027,P039,3,405,1215,CASH
1027,3/25/2024,C0087,P048,3,132,396,ONLINE
1028,8/15/2024,C0098,P037,4,220,880,CARD
1029,5/1/2024,C0046,P049,4,81,324,CASH
1030,10/2/2024,C0060,P027,2,472,944,CASH
1031,1/21/2024,C0083,P047,3,270,810,ONLINE
1032,3/23/2024,C0100,P040,1,360,360,CASH
